Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
900000,184,3,4,3,4,1,0,1,0,Vila Andrade,sale,4891.304347826087,"(-23.630968, -46.733197)",Privada,0.09573811239752815
465000,68,2,2,1,2,1,0,1,0,Vila Andrade,sale,6838.235294117647,"(-23.630756, -46.739923)",Pública,0.2141650123353626
262300,47,2,2,1,1,1,0,1,0,Vila Andrade,sale,5580.851063829788,"(-23.627557, -46.747131)",Pública,0.11740592726000997
294000,49,2,2,1,1,1,0,1,0,Vila Andrade,sale,6000.0,"(-23.63132, -46.740042)",Pública,0.1666624360265374
747800,122,4,1,3,2,1,0,1,0,Vila Andrade,sale,6129.508196721312,"(-23.625845, -46.740025)",Privada,0.2743383098322932
595000,87,2,3,2,2,1,0,1,0,Vila Andrade,sale,6839.080459770115,"(-23.628962, -46.743094)",Privada,0.34062857714175465
535000,87,3,2,1,2,1,1,1,0,Vila Andrade,sale,6149.425287356322,"(-23.625372, -46.742748)",Privada,0.46203493063665313
680000,95,2,3,2,2,0,1,1,0,Vila Andrade,sale,7157.894736842105,"(-23.629662, -46.74272)",Pública,0.30563067678145317
680000,95,2,3,2,2,1,0,1,0,Vila Andrade,sale,7157.894736842105,"(-23.639852, -46.736384)",Privada,0.21149405524541673
310000,68,3,2,1,2,0,1,1,0,Vila Andrade,sale,4558.823529411765,"(-23.639071, -46.735079)",Privada,0.26221023699515666
1200000,73,2,2,1,2,1,0,1,0,Vila Mariana,sale,16438.35616438356,"(-23.583539, -46.634464)",Privada,0.4076085434364755
849000,78,2,2,1,2,1,0,1,0,Vila Mariana,sale,10884.615384615385,"(-23.606819, -46.638186)",Privada,0.17661825762692746
2292000,208,3,4,3,3,1,0,1,0,Vila Mariana,sale,11019.23076923077,"(-23.575289, -46.634201)",Privada,0.44925199328331406
800000,89,2,2,1,1,0,0,0,0,Vila Mariana,sale,8988.76404494382,"(-23.580454, -46.636623)",Pública,0.09540130494733377
703000,68,2,2,1,1,1,0,1,0,Vila Mariana,sale,10338.235294117647,"(-23.57923, -46.637723)",Pública,0.0927077077015574
560000,55,2,2,1,1,1,0,1,0,Vila Mariana,sale,10181.818181818182,"(-23.601153, -46.635219)",Privada,0.06233214270777432
1149000,98,2,4,2,2,1,0,1,0,Vila Mariana,sale,11724.489795918367,"(-23.586007, -46.63799)",Privada,0.38300986718417407
690000,66,2,2,1,2,1,0,1,0,Vila Mariana,sale,10454.545454545454,"(-23.587056, -46.635743)",Privada,0.5679106514054217
1999900,163,3,5,3,2,1,0,1,0,Vila Mariana,sale,12269.325153374233,"(-23.595807, -46.640873)",Privada,0.5002381923898404
1550000,142,3,4,2,3,1,0,1,0,Vila Mariana,sale,10915.492957746479,"(-23.590801, -46.648395)",Privada,0.4459994365649275
650000,73,2,3,1,1,1,0,0,0,Vila Mariana,sale,8904.109589041096,"(-23.584587, -46.64382)",Privada,0.28223047218267744
360000,50,2,2,1,1,1,0,0,0,Vila Mariana,sale,7200.0,"(-23.584427, -46.627765)",Pública,0.19777563718227398
480069,33,1,2,1,1,1,0,1,0,Vila Mariana,sale,14547.545454545454,"(-23.576301, -46.635012)",Privada,0.40494201181957323
1279000,110,3,3,1,2,1,0,1,0,Vila Mariana,sale,11627.272727272728,"(-23.580941, -46.633097)",Privada,0.18335471883883198
620000,52,2,2,1,1,1,0,1,0,Vila Mariana,sale,11923.076923076924,"(-23.580277, -46.630137)",Pública,0.3345546614953353
2230514,163,3,5,3,2,1,0,1,0,Vila Mariana,sale,13684.134969325154,"(-23.579318, -46.644378)",Privada,0.04762063505189782
430000,95,4,2,1,1,1,0,1,0,Vila Sônia,sale,4526.315789473684,"(-23.600122, -46.731185)",Privada,0.30308666502280796
439000,90,3,2,1,1,0,0,1,0,Vila Sônia,sale,4877.777777777777,"(-23.600132, -46.731245)",Privada,0.29955558386016007
540000,75,3,3,1,1,0,1,1,0,Vila Sônia,sale,7200.0,"(-23.59567, -46.735981)",Pública,0.0817874790085962
590000,82,3,2,1,2,1,0,1,0,Vila Sônia,sale,7195.121951219512,"(-23.598648, -46.741628)",Privada,0.12950784317904265
315000,50,2,2,1,1,0,0,0,0,Vila Sônia,sale,6300.0,"(-23.599493, -46.743045)",Privada,0.2876068483636162
573000,80,2,2,1,2,0,0,0,0,Vila Sônia,sale,7162.5,"(-23.598366, -46.740048)",Privada,0.049157707026455645
1015000,105,3,3,1,2,0,0,0,0,Alto de Pinheiros,sale,9666.666666666666,"(-23.538932, -46.716646)",Privada,0.42516704833435853
950000,106,3,2,1,2,0,0,0,0,Alto de Pinheiros,sale,8962.264150943396,"(-23.539404, -46.713114)",Privada,0.05212867305061965
950000,86,3,3,1,2,1,1,1,0,Alto de Pinheiros,sale,11046.511627906977,"(-23.539941, -46.717728)",Privada,0.27372193635099973
5660121,286,4,5,4,4,1,0,1,0,Alto de Pinheiros,sale,19790.632867132867,"(-23.559196, -46.699355)",Pública,0.4599579943208561
2060200,149,4,5,0,2,1,0,1,1,Alto de Pinheiros,sale,13826.845637583892,"(-23.547407, -46.692617)",Privada,0.33762643955547894
2200000,180,3,2,1,3,1,0,1,0,Alto de Pinheiros,sale,12222.222222222223,"(-23.552358, -46.719949)",Privada,1.153547928615271
4480000,280,2,5,2,3,1,1,1,0,Alto de Pinheiros,sale,16000.0,"(-23.55201, -46.710127)",Privada,0.5573329047647486
1620000,130,2,3,1,3,0,0,1,0,Alto de Pinheiros,sale,12461.538461538461,"(-23.562223, -46.700298)",Privada,0.3711840999609013
3998000,265,3,3,2,4,1,1,1,0,Alto de Pinheiros,sale,15086.792452830188,"(-23.541946, -46.726951)",Pública,0.557231861026806
970000,106,3,2,1,2,0,0,1,0,Alto de Pinheiros,sale,9150.943396226416,"(-23.538932, -46.716646)",Privada,0.42516704833435853
2820000,235,3,6,3,4,1,0,1,0,Alto de Pinheiros,sale,12000.0,"(-23.561754, -46.697995)",Privada,0.4105170236293813
6300000,364,4,6,4,5,0,0,1,0,Alto de Pinheiros,sale,17307.69230769231,"(-23.55069, -46.721693)",Privada,1.0083212039169338
2298000,266,4,5,3,4,1,1,1,0,Anhanguera,sale,8639.097744360903,"(-23.670116, -46.696669)",Pública,0.4527833818166717
1950000,266,4,5,4,4,1,0,0,0,Anhanguera,sale,7330.827067669173,"(-23.670116, -46.696669)",Pública,0.4527833818166717
2125000,266,4,5,4,4,0,0,0,0,Anhanguera,sale,7988.721804511279,"(-23.670116, -46.696669)",Pública,0.4527833818166717
450000,75,3,2,1,1,1,0,1,0,Anhanguera,sale,6000.0,"(-23.660846, -46.686396)",Privada,0.723552546254149
349000,69,2,2,1,1,0,0,1,0,Anhanguera,sale,5057.971014492754,"(-23.660846, -46.686396)",Privada,0.723552546254149
410000,68,2,2,1,1,1,0,1,0,Anhanguera,sale,6029.411764705882,"(-23.660846, -46.686396)",Privada,0.723552546254149
179000,40,2,2,1,1,1,0,1,0,Brasilândia,sale,4475.0,"(-23.472253, -46.674879)",Pública,0.17682634501701697
179100,40,2,2,1,1,1,0,1,0,Brasilândia,sale,4477.5,"(-23.471976, -46.676777)",Pública,0.14448088098649625
315000,58,2,2,1,2,0,0,0,0,Brasilândia,sale,5431.0344827586205,"(-23.470945, -46.672637)",Pública,0.1374496850184983
184700,40,2,2,1,1,0,0,0,0,Brasilândia,sale,4617.5,"(-23.472508, -46.674688)",Pública,0.18348109418984268
266000,63,2,2,1,1,0,0,0,0,Brasilândia,sale,4222.222222222223,"(-23.471708, -46.687679)",Pública,0.42553630562709316
245000,52,2,2,1,1,0,0,0,0,Brasilândia,sale,4711.538461538462,"(-23.471708, -46.687679)",Pública,0.42553630562709316
266000,50,2,2,1,1,0,0,0,0,Brasilândia,sale,5320.0,"(-23.473337, -46.685929)",Pública,0.24592865696223132
217500,40,2,2,1,1,0,0,0,0,Brasilândia,sale,5437.5,"(-23.472508, -46.674688)",Pública,0.18348109418984268
680000,74,2,2,1,1,1,0,1,0,Butantã,sale,9189.18918918919,"(-23.582799, -46.717199)",Privada,0.1888382292154382
727900,76,3,2,1,1,1,0,1,0,Butantã,sale,9577.631578947368,"(-23.574265, -46.709556)",Privada,0.40636831962400044
399900,75,2,2,1,2,0,0,0,0,Butantã,sale,5332.0,"(-23.563487, -46.721009)",Privada,1.0261603555793197
1398000,154,4,4,3,2,1,0,1,1,Butantã,sale,9077.922077922078,"(-23.574901, -46.707314)",Privada,0.4576016820943841
144000,47,2,2,1,1,1,0,0,0,Butantã,sale,3063.8297872340427,"(-23.58658, -46.800999)",Pública,0.02706358395640613
338000,77,3,2,1,1,1,0,1,0,Butantã,sale,4389.61038961039,"(-23.590909, -46.805169)",Pública,0.5273778743756432
653000,74,3,3,1,1,1,0,1,0,Butantã,sale,8824.324324324325,"(-23.582799, -46.717199)",Privada,0.1888382292154382
680000,66,2,2,1,1,1,0,1,0,Butantã,sale,10303.030303030304,"(-23.574627, -46.707729)",Privada,0.4198217256872149
526000,95,4,3,2,2,1,0,1,0,Butantã,sale,5536.8421052631575,"(-23.585913, -46.764757)",Pública,0.3822405426679379
240000,50,2,2,1,1,1,0,0,0,Cachoeirinha,sale,4800.0,"(-23.469227, -46.667066)",Privada,0.041234256365141685
230000,46,2,2,1,1,0,0,1,0,Cachoeirinha,sale,5000.0,"(-23.466564, -46.669122)",Pública,0.3404833345300891
245000,55,2,2,1,1,0,0,1,0,Cachoeirinha,sale,4454.545454545455,"(-23.473877, -46.653842)",Privada,0.05873140234410705
265000,70,3,2,1,1,0,0,0,0,Cachoeirinha,sale,3785.714285714286,"(-23.468445, -46.66342)",Privada,0.19183201033407407
336000,55,2,2,1,1,1,0,1,0,Cachoeirinha,sale,6109.090909090909,"(-23.470042, -46.654312)",Pública,0.20022284554729614
750000,107,3,2,3,2,1,0,1,1,Freguesia do Ó,sale,7009.345794392523,"(-23.494874, -46.691795)",Privada,0.19110778121766775
250000,49,2,2,1,1,0,1,0,0,Freguesia do Ó,sale,5102.040816326531,"(-23.485739, -46.698242)",Privada,0.2966275508081884
465000,65,2,2,1,1,1,1,1,0,Freguesia do Ó,sale,7153.846153846154,"(-23.498451, -46.695502)",Pública,0.20920594201542406
175000,41,2,2,1,1,1,0,0,0,Freguesia do Ó,sale,4268.292682926829,"(-23.506548, -46.684361)",Pública,0.07539347837669555
300000,52,2,2,1,1,1,0,0,0,Freguesia do Ó,sale,5769.2307692307695,"(-23.505118, -46.698579)",Privada,0.12319784953228852
485000,70,3,2,1,1,1,0,1,0,Jaguaré,sale,6928.571428571428,"(-23.550074, -46.734945)",Pública,0.8267983332754029
480000,70,3,2,1,1,1,0,1,0,Jaguaré,sale,6857.142857142857,"(-23.550074, -46.734945)",Pública,0.8267983332754029
347218,63,2,2,1,1,1,0,1,0,Jaguaré,sale,5511.396825396825,"(-23.553443, -46.739213)",Pública,0.4841652342969096
320000,57,3,2,1,1,1,0,1,0,Jaguaré,sale,5614.035087719299,"(-23.54297, -46.755014)",Privada,0.4416036338407461
1270000,156,3,5,3,2,1,0,1,0,Jaguaré,sale,8141.025641025641,"(-23.55538, -46.737744)",Pública,0.7525368431632254
1990000,234,4,5,3,3,1,0,1,0,Jaguaré,sale,8504.273504273504,"(-23.55538, -46.737744)",Pública,0.7525368431632254
385000,70,3,2,1,1,1,0,1,0,Jaguaré,sale,5500.0,"(-23.549098, -46.735965)",Pública,0.7278159149723135
350000,60,2,2,1,1,0,0,1,0,Jaguaré,sale,5833.333333333333,"(-23.545329, -46.749039)",Privada,0.20785492020154842
457860,82,3,3,1,2,1,0,0,0,Jaguaré,sale,5583.658536585366,"(-23.533126, -46.757068)",Pública,1.3123114045657929
456000,57,2,2,1,1,1,0,1,0,Jaraguá,sale,8000.0,"(-23.523394, -46.645235)",Privada,0.11993979664218916
464000,58,1,2,1,1,1,1,1,0,Jaraguá,sale,8000.0,"(-23.524377, -46.647923)",Pública,0.36069428781042
950000,134,4,5,2,2,1,0,1,0,Lapa,sale,7089.55223880597,"(-23.515726, -46.713367)",Pública,0.8342421587518494
403811,55,2,2,1,1,1,0,1,0,Lapa,sale,7342.018181818182,"(-23.518417, -46.72426)",Privada,0.43530010332044566
490000,61,2,2,1,1,0,0,1,0,Lapa,sale,8032.786885245901,"(-23.522338, -46.710551)",Privada,0.38162187844591394
685719,81,3,2,1,2,1,0,1,0,Lapa,sale,8465.666666666666,"(-23.518417, -46.72426)",Privada,0.43530010332044566
580000,117,3,3,1,1,0,0,0,0,Lapa,sale,4957.264957264957,"(-23.519464, -46.704989)",Pública,0.40482567590253576
470000,82,2,2,1,1,0,0,0,0,Lapa,sale,5731.707317073171,"(-23.524328, -46.709349)",Privada,0.26518003556701325
330000,52,2,2,1,1,1,1,1,0,Limão,sale,6346.153846153846,"(-23.503753, -46.675082)",Privada,0.37339648625181293
480000,65,2,2,1,1,1,0,1,0,Limão,sale,7384.615384615385,"(-23.500056, -46.679888)",Privada,0.23325152970709967
555000,74,3,2,1,1,1,1,1,0,Limão,sale,7500.0,"(-23.504862, -46.67713)",Privada,0.6085302378069285
430000,60,3,2,1,1,1,0,1,0,Limão,sale,7166.666666666667,"(-23.505244, -46.670872)",Privada,0.39045091293028744
410000,60,3,2,1,1,1,0,1,0,Limão,sale,6833.333333333333,"(-23.505244, -46.670872)",Privada,0.39045091293028744
1250000,146,3,3,1,2,1,0,1,0,Perdizes,sale,8561.643835616438,"(-23.537369, -46.676559)",Privada,0.4434743604216503
953000,96,3,3,1,2,0,0,0,0,Perdizes,sale,9927.083333333334,"(-23.537358, -46.681474)",Privada,0.1797368872811769
900000,108,3,3,1,1,0,0,0,0,Perdizes,sale,8333.333333333334,"(-23.537595, -46.674893)",Privada,0.3969083651636389
750000,75,3,2,1,2,0,0,1,0,Perdizes,sale,10000.0,"(-23.535736, -46.677485)",Privada,0.30354292120753396
1300000,116,3,4,2,2,1,0,1,0,Perdizes,sale,11206.896551724138,"(-23.537575, -46.688952)",Privada,0.3271770552782222
600000,70,3,2,1,1,1,0,0,0,Perdizes,sale,8571.42857142857,"(-23.536386, -46.685113)",Privada,0.16202292342495456
1589000,142,4,5,2,3,1,1,1,0,Perdizes,sale,11190.140845070422,"(-23.537575, -46.688952)",Privada,0.3271770552782222
851000,85,3,4,1,2,1,0,1,0,Perdizes,sale,10011.764705882353,"(-23.537413, -46.681621)",Privada,0.1624036335750387
4100000,295,5,6,4,4,0,0,1,0,Perdizes,sale,13898.305084745763,"(-23.539891, -46.672997)",Privada,0.2755119624428823
625000,59,2,2,1,1,1,0,1,0,Perdizes,sale,10593.22033898305,"(-23.540761, -46.689217)",Pública,0.6140301110073049
800000,130,3,3,1,2,1,0,0,0,Perdizes,sale,6153.846153846154,"(-23.534716, -46.677624)",Privada,0.2271972476178787
199000,37,2,2,1,1,0,0,0,0,Perus,sale,5378.378378378378,"(-23.406884, -46.737037)",Privada,0.22908295562129408
187900,44,2,2,1,1,0,0,1,0,Perus,sale,4270.454545454545,"(-23.409849, -46.736892)",Privada,0.11505884632712557
185900,44,2,2,1,1,0,0,1,0,Perus,sale,4225.0,"(-23.409849, -46.736892)",Privada,0.11505884632712557
183900,44,2,2,1,1,0,0,1,0,Perus,sale,4179.545454545455,"(-23.409849, -46.736892)",Privada,0.11505884632712557
880000,84,2,2,1,1,0,0,0,0,Pinheiros,sale,10476.190476190477,"(-23.555294, -46.677161)",Privada,0.3211058927040677
1138800,74,2,2,1,1,1,0,1,0,Pinheiros,sale,15389.18918918919,"(-23.561793, -46.675166)",Pública,0.6083355364886661
1210000,90,2,2,1,2,1,0,1,0,Pinheiros,sale,13444.444444444445,"(-23.562071, -46.684547)",Privada,0.3559040374224882
560000,35,1,2,1,1,1,0,1,0,Pinheiros,sale,16000.0,"(-23.568745, -46.700223)",Privada,0.40664359491545066
1094000,73,2,2,1,1,1,0,1,0,Pinheiros,sale,14986.301369863013,"(-23.567003, -46.685842)",Pública,0.16855586825770874
1900000,160,3,5,2,2,1,0,1,0,Pinheiros,sale,11875.0,"(-23.550855, -46.680004)",Privada,0.22627963579453944
1200000,82,3,3,1,2,1,0,1,0,Pinheiros,sale,14634.146341463415,"(-23.565924, -46.686034)",Privada,0.28590107787182073
800000,63,2,2,1,1,1,1,1,0,Pinheiros,sale,12698.412698412698,"(-23.563744, -46.682004)",Privada,0.24906055755493092
700000,96,2,2,1,1,0,0,0,0,Pinheiros,sale,7291.666666666667,"(-23.564099, -46.691064)",Pública,0.789698313119454
958980,71,2,2,1,1,0,0,1,0,Pinheiros,sale,13506.760563380281,"(-23.567093, -46.685543)",Pública,0.15378671659759544
1300000,85,2,2,1,2,1,0,1,0,Pinheiros,sale,15294.117647058823,"(-23.553692, -46.675114)",Privada,0.32287845472596277
899000,71,2,2,1,1,1,0,1,0,Pinheiros,sale,12661.971830985916,"(-23.548677, -46.68787)",Privada,0.22529765456381967
530000,34,1,2,1,1,0,0,1,0,Pinheiros,sale,15588.235294117647,"(-23.564716, -46.695265)",Privada,0.42202474973681015
273000,52,2,2,1,1,1,0,1,0,Pirituba,sale,5250.0,"(-23.499764, -46.724922)",Privada,0.568105824816806
269000,49,2,2,1,1,1,0,1,0,Pirituba,sale,5489.7959183673465,"(-23.482764, -46.727096)",Privada,0.09353589719325114
265000,50,2,2,1,1,0,0,1,0,Pirituba,sale,5300.0,"(-23.501005, -46.723175)",Privada,0.6589226486329295
1270000,131,3,3,1,2,1,0,0,0,Pirituba,sale,9694.65648854962,"(-23.49937, -46.752818)",Pública,0.3638907603362523
305000,62,3,2,1,1,1,0,1,0,Pirituba,sale,4919.354838709677,"(-23.501005, -46.723175)",Privada,0.6589226486329295
619000,81,3,2,1,2,0,0,1,0,Pirituba,sale,7641.975308641975,"(-23.499557, -46.723859)",Privada,0.5090184631257991
305000,49,2,2,1,1,0,1,1,0,Pirituba,sale,6224.489795918367,"(-23.500146, -46.723581)",Privada,0.5680243361822167
390000,64,3,2,1,1,1,1,0,0,Pirituba,sale,6093.75,"(-23.499727, -46.722403)",Privada,0.5065858138215191
217200,40,2,1,0,1,1,0,0,1,Pirituba,sale,5430.0,"(-23.503143, -46.720414)",Privada,0.8153807551744222
285000,50,2,2,1,1,0,0,1,0,Pirituba,sale,5700.0,"(-23.501005, -46.723175)",Privada,0.6589226486329295
278000,64,3,2,1,1,1,0,0,0,Pirituba,sale,4343.75,"(-23.50241, -46.716457)",Privada,0.5576776475692662
180000,48,2,2,1,1,0,0,0,0,Raposo Tavares,sale,3750.0,"(-23.596311, -46.775537)",Pública,0.05041309056692614
130000,42,2,2,1,1,0,0,0,0,Raposo Tavares,sale,3095.2380952380954,"(-23.596311, -46.775537)",Pública,0.05041309056692614
670400,95,3,3,2,2,1,0,1,0,Raposo Tavares,sale,7056.8421052631575,"(-23.585913, -46.764757)",Pública,0.3822405426679379
125000,46,2,2,1,1,0,0,0,0,Raposo Tavares,sale,2717.391304347826,"(-23.598064, -46.776356)",Pública,0.1255054876105999
525000,95,3,3,2,2,1,0,1,0,Raposo Tavares,sale,5526.315789473684,"(-23.586134, -46.764663)",Pública,0.3814936562416275
230000,60,2,2,1,1,0,0,0,0,Rio Pequeno,sale,3833.3333333333335,"(-23.570265, -46.750198)",Pública,0.2431133482932731
200000,71,3,2,1,2,0,0,0,0,Rio Pequeno,sale,2816.9014084507044,"(-23.571248, -46.765069)",Privada,0.3688565144744222
225000,63,2,2,1,1,0,0,0,0,Rio Pequeno,sale,3571.4285714285716,"(-23.570846, -46.751602)",Pública,0.14398307131246305
1575000,186,4,5,2,3,1,0,1,0,Rio Pequeno,sale,8467.741935483871,"(-23.555291, -46.737956)",Pública,0.7292527064334456
320000,56,2,2,1,1,0,0,1,0,Rio Pequeno,sale,5714.285714285715,"(-23.570846, -46.751602)",Pública,0.14398307131246305
1150000,135,3,4,3,3,0,0,1,0,Rio Pequeno,sale,8518.518518518518,"(-23.560812, -46.756505)",Pública,0.4365015617322938
230000,56,2,2,1,1,0,0,1,0,Rio Pequeno,sale,4107.142857142857,"(-23.570846, -46.751602)",Pública,0.14398307131246305
369000,60,2,3,2,1,1,0,1,0,São Domingos,sale,6150.0,"(-46.734483, -23.507452)",Privada,3296.6448552741736
369000,64,2,2,1,2,1,0,1,0,São Domingos,sale,5765.625,"(-23.499364, -46.744567)",Privada,0.1873370408752816
390000,65,3,2,1,1,1,0,0,0,São Domingos,sale,6000.0,"(-23.48822, -46.738231)",Pública,0.41593729991571576
330000,52,2,2,1,1,0,0,1,0,São Domingos,sale,6346.153846153846,"(-23.493914, -46.742145)",Pública,0.1781021548652663
600000,73,3,2,1,2,1,0,1,0,São Domingos,sale,8219.17808219178,"(-23.499364, -46.744567)",Privada,0.1873370408752816
350000,59,2,2,1,1,1,0,1,1,São Domingos,sale,5932.203389830508,"(-23.507452, -46.734483)",Privada,0.04455929775035994
290000,56,2,2,1,1,1,1,1,0,São Domingos,sale,5178.571428571428,"(-23.506645, -46.743168)",Pública,0.41326521120505605
259000,50,2,2,1,1,0,0,1,0,São Domingos,sale,5180.0,"(-23.50241, -46.716457)",Privada,0.5576776475692662
600000,74,3,2,1,2,1,0,0,0,São Domingos,sale,8108.108108108108,"(-23.499364, -46.744567)",Privada,0.1873370408752816
2960700,218,4,1,0,6,1,0,1,1,Vila Leopoldina,sale,13581.19266055046,"(-23.532813, -46.717593)",Privada,0.18712199962241513
820000,89,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,9213.483146067416,"(-23.52612, -46.731948)",Privada,0.1994154800091391
932000,88,3,3,1,2,1,0,1,0,Vila Leopoldina,sale,10590.90909090909,"(-23.526209, -46.731915)",Privada,0.20844532521591574
540000,50,2,2,1,1,1,0,1,0,Vila Leopoldina,sale,10800.0,"(-23.528811, -46.729832)",Privada,0.26394387510019235
1180000,125,3,2,1,2,1,0,1,0,Vila Leopoldina,sale,9440.0,"(-23.532987, -46.731198)",Privada,0.3647906633472382
675000,87,3,2,1,1,1,0,0,0,Vila Leopoldina,sale,7758.620689655172,"(-23.5312, -46.726931)",Privada,0.1692907478187238
980000,96,3,2,1,2,1,0,1,0,Vila Leopoldina,sale,10208.333333333334,"(-23.526952, -46.738716)",Privada,0.7465721840834413
1250000,142,3,5,3,2,1,0,1,0,Vila Leopoldina,sale,8802.81690140845,"(-23.519876, -46.727791)",Privada,0.12852775032158412
830000,94,3,2,1,2,1,0,1,0,Vila Leopoldina,sale,8829.787234042553,"(-23.525499, -46.738791)",Pública,0.7090598858883036
800000,76,3,2,1,2,0,1,1,0,Vila Leopoldina,sale,10526.315789473685,"(-23.529032, -46.739764)",Privada,0.8489530401747224
945000,99,3,4,3,2,1,0,1,0,Vila Leopoldina,sale,9545.454545454546,"(-23.529075, -46.725799)",Privada,0.23521136272926593
1350000,141,3,5,3,2,1,0,1,0,Vila Leopoldina,sale,9574.468085106382,"(-23.529286, -46.732172)",Privada,0.0999683970807436
830000,88,3,3,2,2,1,1,1,0,Vila Leopoldina,sale,9431.818181818182,"(-23.528689, -46.729752)",Privada,0.2706969609649555
199000,38,2,1,0,0,0,0,0,0,Barra Funda,sale,5236.8421052631575,"(-23.5269659, -46.6495705)",Privada,0.3795868923359889
300000,61,1,1,0,0,0,0,0,0,Barra Funda,sale,4918.0327868852455,"(-23.5292661, -46.6599939)",Privada,0.03347635429346847
550000,64,3,2,1,2,0,0,1,0,Barra Funda,sale,8593.75,"(-23.5104001, -46.6933207)",Privada,0.6318743257135581
1220000,126,4,2,1,2,0,0,1,0,Barra Funda,sale,9682.539682539682,"(-23.526558, -46.6701723)",Privada,0.36054771252648626
452161,67,2,2,1,1,1,0,1,1,Barra Funda,sale,6748.671641791045,"(-23.5243101678, -46.6527494481)",Pública,0.1486453480971386
475000,53,2,1,0,1,0,1,1,0,Barra Funda,sale,8962.264150943396,"(-23.5280128, -46.6560456)",Pública,0.45450191422406516
369000,50,2,1,0,1,0,0,0,0,Barra Funda,sale,7380.0,"(-23.5270398, -46.6489118)",Privada,0.3168581098744709
369000,50,2,1,0,1,0,0,0,0,Barra Funda,sale,7380.0,"(-23.5270398, -46.6489118)",Privada,0.3168581098744709
1090000,145,4,2,3,3,0,0,1,0,Barra Funda,sale,7517.241379310345,"(-26.9225117, -49.0607072)",Privada,425.8575247087477
420000,79,2,1,0,1,0,0,0,0,Barra Funda,sale,5316.455696202532,"(-23.5310265, -46.6650079)",Privada,0.27664727734982997
210000,34,2,1,0,0,0,0,0,0,Barra Funda,sale,6176.470588235294,"(-23.5266448, -46.6518501)",Pública,0.38872901043611285
178000,31,1,1,0,0,0,0,0,0,Barra Funda,sale,5741.935483870968,"(-23.515565, -46.6871373)",Privada,0.3519051757608107
620000,70,3,2,1,1,0,0,1,0,Barra Funda,sale,8857.142857142857,"(-26.9225117, -49.0607072)",Privada,425.8575247087477
770000,93,3,3,1,2,0,0,1,0,Barra Funda,sale,8279.569892473119,"(-23.5301471, -46.653243)",Privada,0.0975740857227146
560000,67,3,1,0,2,1,0,0,0,Barra Funda,sale,8358.208955223881,"(-23.5290652, -46.6523034)",Privada,0.16567475521191696
670000,70,2,2,1,2,1,0,1,0,Barra Funda,sale,9571.42857142857,"(-23.5228334, -46.6609518)",Pública,0.5185415726616301
383000,57,2,1,0,1,0,0,0,0,Barra Funda,sale,6719.298245614035,"(-23.5301945, -46.6578405)",Privada,0.2541745575359999
620000,94,3,2,1,2,0,0,1,0,Barra Funda,sale,6595.744680851064,"(-23.5270311, -46.6508283)",Pública,0.4196336370629478
330000,43,2,1,0,1,0,0,0,0,Barra Funda,sale,7674.418604651163,"(-23.5136354, -46.6880648)",Pública,0.3029026855081581
540000,63,2,2,1,2,0,0,1,0,Barra Funda,sale,8571.42857142857,"(-23.5278521, -46.6560525)",Pública,0.4366206694573401
770000,70,3,2,1,1,0,0,1,0,Barra Funda,sale,11000.0,"(-23.5296576, -46.6651176)",Privada,0.27532723007289567
777000,103,4,2,1,2,0,0,0,0,Barra Funda,sale,7543.689320388349,"(-23.515565, -46.6871373)",Privada,0.3519051757608107
220000,34,2,1,0,0,0,0,0,0,Barra Funda,sale,6470.588235294118,"(-23.5268216, -46.650178)",Pública,0.40563061625144636
339000,46,2,1,0,1,0,1,0,0,Barra Funda,sale,7369.565217391304,"(0.0, 0.0)",Privada,26.75857604338459
640000,66,2,1,0,1,0,1,1,0,Barra Funda,sale,9696.969696969696,"(-23.5193489, -46.6661961)",Privada,1.1066281683064962
600000,70,2,2,1,2,0,1,1,0,Barra Funda,sale,8571.42857142857,"(-23.5150596, -46.6877071)",Privada,0.40521990697380544
1100001,132,4,2,1,2,1,0,0,0,Barra Funda,sale,8333.34090909091,"(-23.5199511, -46.6663511)",Privada,1.1753028848941298
600000,86,2,1,0,1,0,0,0,0,Barra Funda,sale,6976.7441860465115,"(-23.5315181, -46.6616001)",Privada,0.18369164192811008
1380000,145,3,2,1,3,0,0,1,0,Barra Funda,sale,9517.241379310344,"(-23.5229155, -46.658206)",Pública,0.22878319056458532
595000,62,2,2,1,1,0,0,1,0,Barra Funda,sale,9596.774193548386,"(0.0, 0.0)",Privada,26.75857604338459
452161,67,2,2,1,1,1,0,1,1,Barra Funda,sale,6748.671641791045,"(0.0, 0.0)",Privada,26.75857604338459
380000,34,1,1,0,1,0,0,1,0,Barra Funda,sale,11176.470588235294,"(-23.5337028, -46.6540031)",Privada,0.3718435550457073
349000,68,1,1,0,0,0,0,0,0,Bela Vista,sale,5132.35294117647,"(-23.5541922, -46.6470402)",Privada,0.21728796804469924
2600000,295,3,3,2,1,0,0,0,0,Bela Vista,sale,8813.559322033898,"(0.0, 0.0)",Privada,26.75857604338459
