,Price,Size,Rooms,Toilets,Suites,Parking,Elevator,Furnished,Swimming Pool,New,District,Negotiation Type,Price_per_sqm,Coordenadas,Tipo_Escola_Mais_Proxima,Distancia_Escola_Mais_Proxima
6403,235450,47,2,2,1,1,1,0,0,0,José Bonifácio,sale,5009.574468085107,"(-23.501855, -46.456385)",Privada,0.26138184904221384
6404,221000,47,2,2,1,1,1,0,0,0,José Bonifácio,sale,4702.127659574468,"(-23.501855, -46.456385)",Privada,0.26138184904221384
6405,165000,48,2,2,1,1,0,0,0,0,Lajeado,sale,3437.5,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6406,144900,37,2,1,0,1,1,0,0,1,Lajeado,sale,3916.2162162162163,"(-23.563996, -46.426201)",Pública,0.2623289280817724
6407,165000,50,2,2,1,1,0,0,0,0,Lajeado,sale,3300.0,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6408,150000,43,2,2,1,1,0,0,0,0,Lajeado,sale,3488.3720930232557,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6409,180000,70,3,2,1,1,1,0,0,0,Lajeado,sale,2571.4285714285716,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6410,130000,42,1,2,1,1,0,0,0,0,Lajeado,sale,3095.2380952380954,"(-23.533705, -46.405574)",Privada,0.11996975560986416
6411,185000,52,2,2,1,1,0,0,0,0,Lajeado,sale,3557.6923076923076,"(-23.513011, -46.436953)",Pública,0.43838326237231895
6412,155000,43,2,2,1,1,0,0,0,0,Lajeado,sale,3604.6511627906975,"(-23.53209, -46.40717)",Privada,0.20178880322030673
6413,144900,37,2,1,0,1,1,0,0,1,Lajeado,sale,3916.2162162162163,"(-23.563996, -46.426201)",Pública,0.2623289280817724
6414,150000,54,2,2,1,1,0,0,0,0,Lajeado,sale,2777.777777777778,"(-23.512989, -46.437574)",Pública,0.4815113111231059
6415,168000,42,1,2,1,1,0,0,0,0,Lajeado,sale,4000.0,"(-23.533705, -46.405574)",Privada,0.11996975560986416
6416,180000,52,3,2,1,1,0,0,0,0,Lajeado,sale,3461.5384615384614,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6417,160000,47,2,2,1,1,0,0,0,0,Lajeado,sale,3404.255319148936,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6418,169900,54,2,2,1,1,0,0,0,0,Lajeado,sale,3146.296296296296,"(-23.512797, -46.437541)",Pública,0.4637220430256609
6419,165000,50,2,2,1,1,0,0,0,0,Lajeado,sale,3300.0,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6420,160000,43,3,2,1,1,0,0,0,0,Lajeado,sale,3720.9302325581393,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6421,45000,40,2,2,1,1,0,1,0,0,Lajeado,sale,1125.0,"(-23.544439, -46.405896)",Privada,0.14140834610709746
6422,180000,43,2,2,1,1,0,0,0,0,Lajeado,sale,4186.046511627907,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6423,165000,47,2,2,1,1,0,0,0,0,Lajeado,sale,3510.6382978723404,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6424,200000,43,2,2,1,1,0,0,0,0,Lajeado,sale,4651.162790697675,"(-23.533705, -46.405574)",Privada,0.11996975560986416
6425,165000,45,2,2,1,1,0,0,0,0,Lajeado,sale,3666.6666666666665,"(-23.541272, -46.405782)",Privada,0.13745247987778475
6426,200000,50,2,2,1,1,0,0,1,0,Lajeado,sale,4000.0,"(-23.534887, -46.403105)",Privada,0.12048655802691056
6427,190000,52,2,2,1,1,0,0,0,0,Lajeado,sale,3653.846153846154,"(-23.512865, -46.436892)",Pública,0.4213508027699634
6428,205000,50,2,2,1,1,1,0,1,0,Lajeado,sale,4100.0,"(-23.537724, -46.313064)",Privada,6.769220018389851
6429,165000,48,2,2,1,1,0,0,0,0,Lajeado,sale,3437.5,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6430,190000,52,2,2,1,1,0,0,0,0,Lajeado,sale,3653.846153846154,"(-23.512865, -46.436892)",Pública,0.4213508027699634
6431,190000,50,2,2,1,1,0,0,0,0,Lajeado,sale,3800.0,"(-23.512865, -46.436892)",Pública,0.4213508027699634
6432,165000,54,2,2,1,1,0,0,0,0,Lajeado,sale,3055.5555555555557,"(-23.541181, -46.405825)",Privada,0.1397670367923096
6433,219000,56,2,2,1,1,0,0,0,0,Lajeado,sale,3910.714285714286,"(-23.512865, -46.436892)",Pública,0.4213508027699634
6434,169900,54,2,2,1,1,0,0,0,0,Lajeado,sale,3146.296296296296,"(-23.512925, -46.437504)",Pública,0.4709750419481695
6435,198500,50,2,2,1,1,1,0,1,0,Lajeado,sale,3970.0,"(-23.534887, -46.403105)",Privada,0.12048655802691056
6436,190000,52,2,2,1,1,0,0,0,0,Lajeado,sale,3653.846153846154,"(-23.513011, -46.436953)",Pública,0.43838326237231895
6437,157900,37,2,2,1,1,0,0,0,0,Parque do Carmo,sale,4267.5675675675675,"(-23.566344, -46.428093)",Privada,0.20730223091761812
6438,200000,47,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4255.31914893617,"(-23.593369, -46.469455)",Privada,0.6318475345555989
6439,204899,46,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4454.326086956522,"(-23.605906, -46.469521)",Pública,0.23296794703042317
6440,149900,41,2,2,1,1,1,0,0,0,Parque do Carmo,sale,3656.0975609756097,"(-23.575531, -46.451339)",Privada,0.4064906618076771
6441,149900,41,2,2,1,1,1,0,0,0,Parque do Carmo,sale,3656.0975609756097,"(-23.575531, -46.451339)",Privada,0.4064906618076771
6442,215000,45,2,2,1,1,0,0,0,0,Parque do Carmo,sale,4777.777777777777,"(-23.56613, -46.475676)",Privada,0.1998358027472907
6443,197900,47,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4210.63829787234,"(-23.5989, -46.4666)",Privada,0.6449786847851622
6444,300000,60,3,2,1,1,1,0,1,0,Parque do Carmo,sale,5000.0,"(-23.564779, -46.476772)",Privada,0.26064205777886246
6445,210000,50,2,2,1,1,0,0,0,0,Parque do Carmo,sale,4200.0,"(-23.569221, -46.479225)",Privada,0.0920794064113419
6446,199900,45,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4442.222222222223,"(-23.593369, -46.469455)",Privada,0.6318475345555989
6447,204900,46,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4454.347826086957,"(-23.603689, -46.468374)",Pública,0.3887104717826876
6448,245000,46,2,2,1,1,1,0,0,0,Parque do Carmo,sale,5326.086956521739,"(-23.567996, -46.480708)",Privada,0.10767337445847777
6449,149900,42,2,2,1,1,0,0,0,0,Parque do Carmo,sale,3569.0476190476193,"(-23.576916, -46.443982)",Privada,0.8042868690353961
6450,170000,42,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4047.6190476190477,"(-23.584703, -46.479384)",Privada,0.6801651999997259
6451,315000,59,3,2,1,1,1,1,1,0,Parque do Carmo,sale,5338.983050847458,"(-23.587965, -46.488381)",Pública,0.24329296069181477
6452,239000,49,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4877.551020408163,"(-23.598887, -46.463606)",Privada,0.538363707305173
6453,220000,50,2,2,1,1,0,0,0,0,Parque do Carmo,sale,4400.0,"(-23.56613, -46.475676)",Privada,0.1998358027472907
6454,236825,48,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4933.854166666667,"(-23.603608, -46.468355)",Pública,0.3928380437257972
6455,313967,58,3,2,1,1,0,0,1,0,Parque do Carmo,sale,5413.224137931034,"(-23.605906, -46.469521)",Pública,0.23296794703042317
6456,262089,58,3,2,1,1,1,0,1,0,Parque do Carmo,sale,4518.775862068966,"(-23.603608, -46.468355)",Pública,0.3928380437257972
6457,260000,58,3,2,1,1,0,0,1,0,Parque do Carmo,sale,4482.758620689655,"(-23.605906, -46.469521)",Pública,0.23296794703042317
6458,199900,43,2,2,1,1,1,0,1,1,Parque do Carmo,sale,4648.837209302325,"(-23.560712, -46.904378)",Pública,11.450228170292867
6459,169000,40,2,2,1,1,0,0,0,0,Parque do Carmo,sale,4225.0,"(-23.573055, -46.47952)",Pública,0.25870154870534706
6460,225000,52,2,2,1,1,0,0,0,0,Parque do Carmo,sale,4326.923076923077,"(-23.56613, -46.475676)",Privada,0.1998358027472907
6461,200000,50,2,2,1,1,1,0,1,0,Parque do Carmo,sale,4000.0,"(-23.563544, -46.479948)",Pública,0.10031371272984618
6462,238000,60,3,2,1,1,1,0,1,0,Parque do Carmo,sale,3966.6666666666665,"(-23.593181, -46.417975)",Pública,0.2595037296828189
6463,229000,46,2,2,1,1,0,0,1,0,Parque do Carmo,sale,4978.260869565217,"(-23.605906, -46.469521)",Pública,0.23296794703042317
6464,240000,48,2,2,1,1,0,0,0,0,Parque do Carmo,sale,5000.0,"(-23.567996, -46.480708)",Privada,0.10767337445847777
6465,199000,47,2,2,1,1,0,0,1,0,Parque do Carmo,sale,4234.04255319149,"(-23.566655, -46.507207)",Privada,0.4684509217432362
6466,430000,66,2,2,1,1,1,0,1,0,Penha,sale,6515.151515151515,"(-23.535376, -46.540919)",Pública,0.6016212338545152
6467,410000,58,2,2,1,1,1,0,1,1,Penha,sale,7068.9655172413795,"(-23.52244, -46.524579)",Privada,0.22388311869057184
6468,239000,60,2,2,1,1,1,1,0,0,Penha,sale,3983.3333333333335,"(-23.499806, -46.522778)",Privada,0.24318062294132664
6469,319900,60,2,2,1,1,1,0,1,0,Penha,sale,5331.666666666667,"(-23.523161, -46.523827)",Privada,0.15104552969151205
6470,321000,51,2,2,1,1,1,0,0,0,Penha,sale,6294.117647058823,"(-23.530555, -46.53614)",Pública,0.4939568455616351
6471,540000,126,3,4,1,3,1,1,1,0,Penha,sale,4285.714285714285,"(-23.537029, -46.543468)",Pública,0.5427698591665481
6472,300000,55,2,2,1,1,1,0,1,0,Penha,sale,5454.545454545455,"(-23.532366, -46.549431)",Pública,0.19517904201512007
6473,610000,78,3,2,1,2,1,0,1,1,Penha,sale,7820.51282051282,"(-23.52244, -46.524579)",Privada,0.22388311869057184
6474,380000,70,3,2,1,2,1,0,1,0,Penha,sale,5428.571428571428,"(-23.518903, -46.531279)",Privada,0.31164878481733155
6475,390000,60,2,2,1,1,1,0,1,0,Penha,sale,6500.0,"(-23.510612, -46.520393)",Pública,0.4248020500236555
6476,269000,48,2,2,1,1,1,0,0,1,Penha,sale,5604.166666666667,"(-23.526264, -46.536742)",Privada,0.321120866079711
6477,450000,65,2,2,1,1,1,0,1,0,Penha,sale,6923.076923076923,"(-23.535333, -46.54069)",Privada,0.583217081472097
6478,490000,72,3,2,1,2,1,0,1,0,Penha,sale,6805.555555555556,"(-23.510612, -46.520393)",Pública,0.4248020500236555
6479,385000,70,2,2,1,1,0,0,1,0,Penha,sale,5500.0,"(-23.517711, -46.531392)",Privada,0.2977720318432317
6480,335000,52,2,2,1,2,1,0,1,0,Penha,sale,6442.307692307692,"(-23.520802, -46.535247)",Privada,0.3134480236492635
6481,330000,63,2,2,1,1,0,0,1,0,Penha,sale,5238.0952380952385,"(-23.518903, -46.531279)",Privada,0.31164878481733155
6482,399000,60,2,2,1,1,1,0,1,0,Penha,sale,6650.0,"(-23.510612, -46.520393)",Pública,0.4248020500236555
6483,250000,64,2,2,1,1,1,1,0,0,Penha,sale,3906.25,"(-23.508423, -46.530246)",Privada,0.10202367165261525
6484,370000,60,2,2,1,1,1,0,1,0,Penha,sale,6166.666666666667,"(-23.512023, -46.520287)",Pública,0.3980773470976935
6485,169500,34,2,2,1,1,1,0,0,0,Penha,sale,4985.294117647059,"(-23.51203, -46.526973)",Privada,0.22793998020879916
6486,330000,70,3,2,1,1,1,0,1,0,Penha,sale,4714.285714285715,"(-23.53938, -46.54565)",Privada,0.5815122072861535
6487,800000,280,5,2,3,3,1,0,0,0,Penha,sale,2857.1428571428573,"(-23.524165, -46.546223)",Privada,0.4791575533244772
6488,169500,34,2,2,1,1,1,1,0,0,Penha,sale,4985.294117647059,"(-23.511952, -46.526743)",Privada,0.20668200152139055
6489,430000,82,3,2,1,1,0,0,1,0,Penha,sale,5243.90243902439,"(-23.53149, -46.541437)",Pública,0.4778625174358299
6490,290000,48,2,2,1,1,1,0,1,0,Penha,sale,6041.666666666667,"(-23.519553, -46.553037)",Pública,0.14271488838453514
6491,330000,51,2,2,1,1,1,1,1,0,Penha,sale,6470.588235294118,"(-23.529045, -46.526099)",Pública,0.23769572859756335
6492,290000,57,2,2,1,1,1,0,1,0,Penha,sale,5087.7192982456145,"(-23.518491, -46.517847)",Privada,0.19636308431384839
6493,398000,74,3,2,1,2,1,0,1,0,Ponte Rasa,sale,5378.378378378378,"(-23.513843, -46.492636)",Pública,0.3081538677255858
6494,250000,48,2,2,1,1,1,0,1,0,Ponte Rasa,sale,5208.333333333333,"(-23.522516, -46.475397)",Pública,0.14877404703088715
6495,436000,74,3,2,1,2,1,0,1,0,Ponte Rasa,sale,5891.891891891892,"(-23.513843, -46.492636)",Pública,0.3081538677255858
6496,240000,48,2,2,1,1,1,1,1,0,Ponte Rasa,sale,5000.0,"(-23.511954, -46.477281)",Pública,0.18523768417884523
6497,220000,60,2,2,1,1,0,0,0,0,Ponte Rasa,sale,3666.6666666666665,"(-23.513296, -46.483528)",Privada,0.16280834481942638
6498,199000,40,2,2,1,1,1,0,0,0,Ponte Rasa,sale,4975.0,"(-23.504264, -46.493807)",Privada,0.3075383184308286
6499,280000,51,2,2,1,1,1,0,1,0,Ponte Rasa,sale,5490.196078431372,"(-23.512746, -46.477783)",Pública,0.2636298280905024
6500,240000,48,2,2,1,1,1,0,1,0,Ponte Rasa,sale,5000.0,"(-23.512746, -46.477783)",Pública,0.2636298280905024
6501,259000,50,2,2,1,1,1,0,1,0,Ponte Rasa,sale,5180.0,"(-23.515911, -46.497305)",Pública,0.2603442579743434
6502,255000,48,2,2,1,1,1,1,1,0,Ponte Rasa,sale,5312.5,"(-23.512543, -46.477098)",Pública,0.253880727419835
6503,195000,48,1,2,1,1,0,0,1,0,Ponte Rasa,sale,4062.5,"(-23.510316, -46.500444)",Pública,0.25628216506269685
6504,255000,53,2,2,1,1,0,0,0,0,Ponte Rasa,sale,4811.320754716981,"(-23.509932, -46.501116)",Pública,0.2775680881747886
6505,300000,55,2,2,1,1,0,0,0,0,Ponte Rasa,sale,5454.545454545455,"(-23.509723, -46.499724)",Pública,0.15879523892138328
6506,270000,48,2,2,1,1,1,0,1,0,Ponte Rasa,sale,5625.0,"(-23.509878, -46.477411)",Pública,0.07155858798198715
6507,250000,65,2,2,1,1,0,0,0,0,Ponte Rasa,sale,3846.153846153846,"(-23.513269, -46.470903)",Privada,0.0723331628138215
6508,230000,60,2,2,1,1,1,0,0,0,Ponte Rasa,sale,3833.3333333333335,"(-23.525204, -46.484066)",Pública,0.22494629372842093
6509,250000,55,2,2,1,1,0,0,0,0,Ponte Rasa,sale,4545.454545454545,"(-23.51011, -46.503929)",Privada,0.27947761181872366
6510,199000,40,2,2,1,1,1,0,0,0,Ponte Rasa,sale,4975.0,"(-23.498401, -46.495537)",Pública,0.05732331497304552
6511,230000,52,2,2,1,1,0,0,0,0,Ponte Rasa,sale,4423.076923076923,"(-23.509932, -46.501116)",Pública,0.2775680881747886
6512,210000,68,2,2,1,1,1,0,0,0,Ponte Rasa,sale,3088.235294117647,"(-23.509327, -46.48228)",Privada,0.36118667345253047
6513,245000,46,2,2,1,1,0,0,0,0,Ponte Rasa,sale,5326.086956521739,"(-23.531819, -46.472943)",Privada,0.15202937798377886
6514,225000,54,2,2,1,1,0,0,0,0,Ponte Rasa,sale,4166.666666666667,"(-23.497153, -46.483444)",Privada,0.2041600605761922
6515,290000,50,2,2,1,1,1,0,1,0,Ponte Rasa,sale,5800.0,"(-23.512746, -46.477783)",Pública,0.2636298280905024
6516,239000,53,2,2,1,1,1,0,0,0,Ponte Rasa,sale,4509.433962264151,"(-23.509932, -46.501116)",Pública,0.2775680881747886
6517,170000,40,2,2,1,1,1,0,0,1,Ponte Rasa,sale,4250.0,"(-23.51888, -46.492446)",Pública,0.17693469187421432
6518,240000,48,2,2,1,1,0,0,1,0,Ponte Rasa,sale,5000.0,"(-23.512915, -46.516716)",Pública,0.13804326359051983
6519,400000,63,2,2,1,1,0,0,0,0,Ponte Rasa,sale,6349.206349206349,"(-23.512746, -46.477783)",Pública,0.2636298280905024
6520,320000,50,2,2,1,1,0,0,0,0,Ponte Rasa,sale,6400.0,"(-23.512746, -46.477783)",Pública,0.2636298280905024
6521,320000,50,2,2,1,1,0,0,0,0,Ponte Rasa,sale,6400.0,"(-23.512746, -46.477783)",Pública,0.2636298280905024
6522,270000,56,2,2,1,1,1,0,1,0,Sapopemba,sale,4821.428571428572,"(-23.585748, -46.533696)",Privada,0.36351330807980237
6523,190800,45,2,2,1,1,0,0,0,0,Sapopemba,sale,4240.0,"(-23.610541, -46.493864)",Pública,0.038984416579975645
6524,310000,56,2,2,1,1,0,0,0,0,Sapopemba,sale,5535.714285714285,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6525,240000,55,2,2,1,1,1,0,0,0,Sapopemba,sale,4363.636363636364,"(-23.59469, -46.525917)",Privada,0.39794538077577074
6526,234000,57,2,2,1,1,0,0,0,0,Sapopemba,sale,4105.263157894737,"(-23.59219, -46.528321)",Pública,0.23554209822037914
6527,320000,58,2,2,1,1,0,0,0,0,Sapopemba,sale,5517.241379310345,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6528,320000,58,2,2,1,1,0,0,0,0,Sapopemba,sale,5517.241379310345,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6529,360000,56,2,2,1,1,0,0,0,0,Sapopemba,sale,6428.571428571428,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6530,250000,58,2,2,1,1,0,1,0,0,Sapopemba,sale,4310.3448275862065,"(-23.596475, -46.526144)",Privada,0.25823672794755215
6531,260000,53,2,2,1,1,0,0,0,0,Sapopemba,sale,4905.66037735849,"(-23.593101, -46.524287)",Pública,0.3301471199182524
6532,310000,56,2,2,1,1,0,0,0,0,Sapopemba,sale,5535.714285714285,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6533,184900,45,2,2,1,1,1,0,0,0,Sapopemba,sale,4108.888888888889,"(-23.600613, -46.512084)",Privada,0.1974096602723413
6534,189700,58,2,2,1,1,0,0,0,0,Sapopemba,sale,3270.689655172414,"(-23.600613, -46.512084)",Privada,0.1974096602723413
6535,280000,56,2,2,1,1,1,0,1,0,Sapopemba,sale,5000.0,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6536,235000,50,2,2,1,1,0,0,0,0,Sapopemba,sale,4700.0,"(-23.593101, -46.524287)",Pública,0.3301471199182524
6537,239000,63,3,2,1,1,1,0,0,0,Sapopemba,sale,3793.6507936507937,"(-23.603797, -46.513228)",Pública,0.08255449469937638
6538,149900,47,2,2,1,1,1,1,1,0,Sapopemba,sale,3189.3617021276596,"(-23.608348, -46.504431)",Pública,0.2577717901254679
6539,320000,60,2,2,1,1,1,1,1,0,Sapopemba,sale,5333.333333333333,"(-23.612417, -46.488343)",Pública,0.16119335882710453
6540,385000,146,3,2,1,1,0,0,1,0,Sapopemba,sale,2636.986301369863,"(-23.584313, -46.534345)",Pública,0.3654668829704026
6541,235000,50,2,2,1,1,1,0,0,0,Sapopemba,sale,4700.0,"(-23.593101, -46.524287)",Pública,0.3301471199182524
6542,200000,49,2,2,1,1,0,0,0,0,Sapopemba,sale,4081.6326530612246,"(-23.601403, -46.548676)",Privada,0.1534146312459619
6543,392000,60,3,2,1,1,0,0,1,0,Sapopemba,sale,6533.333333333333,"(-23.600613, -46.512084)",Privada,0.1974096602723413
6544,355000,56,2,2,1,1,0,0,1,0,Sapopemba,sale,6339.285714285715,"(-23.58575, -46.533612)",Privada,0.35428873261122373
6545,189700,58,2,2,1,1,0,0,0,0,Sapopemba,sale,3270.689655172414,"(-23.585253, -46.533766)",Privada,0.38508207583645127
6546,260000,65,3,2,1,1,0,1,0,0,Sapopemba,sale,4000.0,"(-23.545223, -46.479633)",Pública,0.09311470513460172
6547,240000,44,2,2,1,1,1,0,1,0,Sapopemba,sale,5454.545454545455,"(-23.585253, -46.533766)",Privada,0.38508207583645127
6548,315000,56,2,2,1,1,0,0,1,0,Sapopemba,sale,5625.0,"(-23.585547, -46.533546)",Privada,0.3521846200701702
6549,252900,46,2,2,1,1,1,1,0,0,São Lucas,sale,5497.826086956522,"(-23.606614, -46.525285)",Privada,0.3117308451877284
6550,390000,64,2,2,1,1,0,0,0,0,São Lucas,sale,6093.75,"(-23.593595, -46.54405)",Privada,0.3683142106361852
6551,370000,65,2,2,1,1,0,1,0,0,São Lucas,sale,5692.307692307692,"(-23.592848, -46.543936)",Privada,0.4003819994175999
6552,430000,75,2,2,1,2,0,0,0,0,São Lucas,sale,5733.333333333333,"(-23.593648, -46.544052)",Privada,0.3673389980064936
6553,410000,76,3,2,1,2,1,0,0,0,São Lucas,sale,5394.736842105263,"(-23.597539, -46.541124)",Privada,0.21482663274912925
6554,299700,60,3,2,1,1,1,0,1,0,São Lucas,sale,4995.0,"(-23.583809, -46.536002)",Pública,0.2969123734454906
6555,319000,59,3,2,1,1,1,0,1,0,São Lucas,sale,5406.779661016949,"(-23.603135, -46.526584)",Privada,0.6693256983568319
6556,413930,81,3,1,0,2,1,0,0,1,São Lucas,sale,5110.246913580247,"(-23.641314, -46.543033)",Pública,3.2474698188512545
6557,410000,75,2,2,1,2,0,0,0,0,São Lucas,sale,5466.666666666667,"(-23.593595, -46.54405)",Privada,0.3683142106361852
6558,477000,76,3,2,1,2,0,1,0,0,São Lucas,sale,6276.315789473684,"(-23.593595, -46.54405)",Privada,0.3683142106361852
6559,330000,68,3,2,1,1,1,0,1,0,São Lucas,sale,4852.941176470588,"(-23.58608, -46.535128)",Pública,0.26833018094776323
6560,399000,78,3,2,1,1,1,0,0,0,São Lucas,sale,5115.384615384615,"(-23.592957, -46.546109)",Privada,0.18181422281078669
6561,480000,90,3,2,1,1,0,0,0,0,São Lucas,sale,5333.333333333333,"(-23.586613, -46.55751)",Privada,0.3080752390526551
6562,370000,64,2,2,1,1,0,0,1,0,São Lucas,sale,5781.25,"(-23.592848, -46.543936)",Privada,0.4003819994175999
6563,410000,76,3,2,1,2,1,0,0,0,São Lucas,sale,5394.736842105263,"(-23.593517, -46.544522)",Privada,0.3178252284422581
6564,358000,60,3,2,1,1,0,0,1,0,São Lucas,sale,5966.666666666667,"(-23.604702, -46.524813)",Privada,0.4429836838453481
6565,450000,75,3,2,1,2,0,0,1,0,São Lucas,sale,6000.0,"(-23.592848, -46.543936)",Privada,0.4003819994175999
6566,340000,64,2,2,1,1,1,0,0,0,São Lucas,sale,5312.5,"(-23.592957, -46.546109)",Privada,0.18181422281078669
6567,430000,75,3,2,1,1,0,1,0,0,São Lucas,sale,5733.333333333333,"(-23.593595, -46.54405)",Privada,0.3683142106361852
6568,475000,64,2,2,1,1,0,0,0,0,São Lucas,sale,7421.875,"(-23.592299, -46.54435)",Privada,0.3842315708158032
6569,450000,75,3,2,1,2,0,0,1,0,São Lucas,sale,6000.0,"(-23.592848, -46.543936)",Privada,0.4003819994175999
6570,440000,75,3,2,1,2,1,1,1,0,São Lucas,sale,5866.666666666667,"(-23.592299, -46.54435)",Privada,0.3842315708158032
6571,410000,76,3,2,1,2,1,0,0,0,São Lucas,sale,5394.736842105263,"(-23.593517, -46.544522)",Privada,0.3178252284422581
6572,265000,46,2,2,1,1,1,1,1,0,São Lucas,sale,5760.869565217391,"(-23.582687, -46.562693)",Privada,0.36531207847549974
6573,450000,75,3,2,1,2,1,0,0,0,São Lucas,sale,6000.0,"(-23.592957, -46.546109)",Privada,0.18181422281078669
6574,340000,60,3,2,1,1,0,0,1,0,São Lucas,sale,5666.666666666667,"(-23.604702, -46.524813)",Privada,0.4429836838453481
6575,280000,51,2,2,1,1,1,0,0,0,São Lucas,sale,5490.196078431372,"(-23.59551, -46.551069)",Privada,0.3222514040775089
6576,220000,43,2,2,1,1,0,0,0,0,São Lucas,sale,5116.279069767442,"(-23.597539, -46.541124)",Privada,0.21482663274912925
6577,450000,75,3,2,1,1,1,1,1,0,São Lucas,sale,6000.0,"(-23.593595, -46.54405)",Privada,0.3683142106361852
6578,410000,76,3,2,1,2,1,0,0,0,São Lucas,sale,5394.736842105263,"(-23.597539, -46.541124)",Privada,0.21482663274912925
6579,385000,65,2,2,1,1,1,1,1,0,São Lucas,sale,5923.076923076923,"(-23.592299, -46.54435)",Privada,0.3842315708158032
6580,199000,47,2,2,1,1,1,0,1,0,São Mateus,sale,4234.04255319149,"(-23.594348, -46.46743)",Privada,0.6994363254511332
6581,240000,65,3,2,1,1,1,0,1,0,São Mateus,sale,3692.3076923076924,"(-23.587965, -46.488381)",Pública,0.24329296069181477
6582,220000,47,2,2,1,1,1,0,0,0,São Mateus,sale,4680.851063829788,"(-23.610669, -46.473907)",Privada,0.28464678550207145
6583,180000,57,2,2,1,1,0,0,0,0,São Mateus,sale,3157.8947368421054,"(-23.598596, -46.465352)",Privada,0.7169747531142515
6584,205000,52,2,2,1,1,0,0,0,0,São Mateus,sale,3942.3076923076924,"(-23.598596, -46.465352)",Privada,0.7169747531142515
6585,199999,44,2,2,1,1,1,1,1,0,São Mateus,sale,4545.431818181818,"(-23.610345, -46.464259)",Privada,0.10471277796785973
6586,147900,41,2,1,0,1,1,0,0,1,São Mateus,sale,3607.317073170732,"(-23.575531, -46.451339)",Privada,0.4064906618076771
6587,190000,57,2,2,1,1,0,0,0,0,São Mateus,sale,3333.3333333333335,"(-23.594303, -46.479352)",Privada,0.4437045396049916
